1975/007   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 1:35:09 0.92 351.94 198.40 -2.74 1623   5.13   716.5 160396. -3.33 -1.48 -13.96  -2.84 -12.19 0.46 0.51 0.47  0.12 771.01429945.  5.00 718.5 150105.
 1:35:50 0.92 351.94 198.39 -2.74 1623   5.24   715.7 168192. -2.58 -1.05 -14.02  -3.13 -11.98 0.53 1.57 0.91  0.10 780.91043873.  5.28 713.2 157901.
 1:36:30 0.92 351.94 198.39 -2.74 1623   5.26   715.5 170999. -3.57 -1.27 -14.18  -2.03 -12.02 0.42 0.45 0.63  0.12 756.61157386.  5.40 723.0 181290.
 1:37:11 0.92 351.94 198.38 -2.74 1623   5.26   712.9 161383. -2.78 -0.86 -14.61  -1.29 -11.52 0.36 0.39 0.72  0.11 778.11420797.  5.31 710.1 171259.
 1:37:51 0.92 351.94 198.37 -2.74 1623   4.60   708.0 161020. -4.26 -0.65 -14.33  -1.90 -11.76 0.46 0.61 0.98  0.11 777.0 825161.  4.83 714.5 151092.
 1:38:32 0.92 351.94 198.37 -2.74 1623   5.32   713.5 154211. -2.44 -0.87 -14.35  -1.01 -11.81 0.40 0.71 0.90  0.12 766.8 910608.  5.26 712.0 170843.
 1:39:12 0.92 351.94 198.36 -2.74 1623   5.21   708.9 163254. -2.57 -0.99 -14.42  -0.72 -11.79 0.24 0.37 0.51  0.12 756.81313312.  5.68 710.3 200989.
 1:39:53 0.92 351.94 198.35 -2.74 1623   4.90   713.1 155250. -2.28 -0.90 -14.34  -1.66 -11.84 0.33 0.89 0.73  0.14 778.61049693.  5.01 712.1 174065.
 1:40:33 0.92 351.94 198.35 -2.74 1623   4.89   709.3 178535. -2.92 -0.94 -14.22  -3.17 -11.74 0.34 0.35 0.44  0.13 775.4 934309.  4.92 715.4 167828.
 1:41:14 0.92 351.94 198.34 -2.74 1623   5.18   712.1 155666. -3.78 -0.76 -14.72  -3.71 -10.88 0.33 0.52 0.30  0.12 774.11122251.  4.95 712.1 148701.
 1:41:54 0.92 351.94 198.34 -2.74 1623   5.09   712.0 166529. -3.48 -1.09 -14.44  -3.85 -10.94 0.37 1.38 0.95  0.13 770.31080671.  5.21 716.1 207174.
 1:42:35 0.92 351.94 198.33 -2.74 1623   5.26   725.8 178068. -2.03 -1.82 -13.58  -0.80 -12.53 0.84 1.10 0.98  0.12 788.7 861127.  4.98 720.9 182174.
 1:43:15 0.92 351.94 198.32 -2.74 1623   5.00   714.4 169180. -4.83 -0.96 -13.72  -2.76 -12.08 0.77 1.40 1.45  0.13 770.31004164.  5.22 721.7 185552.
 1:43:56 0.92 351.94 198.32 -2.74 1623   4.99   712.8 161176. -4.56 -0.67 -13.73  -2.88 -12.16 0.23 0.42 0.35  0.11 768.4 891273.  5.15 709.8 179939.
 1:44:36 0.92 351.94 198.31 -2.74 1623   4.37   710.3 168712. -3.61 -0.89 -13.93  -3.20 -11.93 0.29 0.69 0.51  0.13 760.31675269.  4.44 714.2 152184.
 1:45:17 0.92 351.94 198.30 -2.74 1623   4.55   716.9 158785. -3.45 -0.70 -14.10  -3.90 -11.73 0.29 0.49 0.42  0.11 789.71254060.  4.66 712.2 160084.
 1:45:57 0.92 351.94 198.30 -2.74 1623   4.53   709.9 157277. -3.25 -0.69 -14.40  -3.83 -11.38 0.29 0.64 0.52  0.16 770.5 800004.  4.63 712.7 153119.
 1:46:38 0.92 351.94 198.29 -2.74 1623   4.44   713.6 153899. -3.53 -0.76 -14.61  -4.52 -10.83 0.24 0.27 0.27  0.12 778.71104995.  4.62 711.5 163878.
 1:47:18 0.92 351.94 198.29 -2.74 1623   4.60   707.3 172454. -4.31 -0.19 -14.64  -4.33 -10.69 0.34 0.41 0.45  0.12 755.81519966.  4.45 712.5 152028.
 1:47:59 0.92 351.94 198.28 -2.74 1623   4.64   713.0 164762. -4.70 -0.81 -14.43  -3.76 -10.66 0.43 0.67 0.61  0.11 788.51381712.  4.82 708.5 162579.
 1:48:39 0.92 351.94 198.27 -2.74 1623   5.01   705.3 164502. -4.08 -0.83 -14.03  -2.07 -11.53 0.42 0.66 0.51  0.12 781.2 882125.  4.97 706.2 185968.
 1:49:20 0.92 351.94 198.27 -2.74 1623   3.54   709.7 102235. -5.01 -1.36 -14.10  -3.00 -11.09 0.94 1.01 1.00  0.13 766.0 865285.  3.46 707.3 135812.
 1:50:00 0.92 351.94 198.26 -2.74 1623   5.17   708.2 171882. -3.99 -0.94 -14.67  -2.72 -10.39 0.81 0.88 1.12  0.14 776.31363832.  5.28 712.1 230147.
 1:50:41 0.92 351.94 198.25 -2.74 1623   4.96   703.4 176248. -3.60 -0.27 -14.50  -2.23 -10.83 0.41 0.56 0.80  0.11 784.81177553.  4.96 703.0 149793.
 1:51:21 0.92 351.94 198.25 -2.74 1623   4.63   698.4 137891. -3.62 -0.38 -14.31  -2.20 -11.08 0.47 0.65 0.61  0.15 769.11392731.  4.29 694.9 142724.
 1:52:02 0.92 351.94 198.24 -2.74 1623   4.47   705.2 119335. -4.27 -0.58 -13.84  -2.21 -11.64 0.49 0.72 0.82  0.13 770.0 881294.  4.71 704.8 156134.
 1:52:42 0.92 351.94 198.24 -2.74 1623   4.85   704.2 165022. -4.06 -1.01 -13.86  -2.11 -11.73 0.48 0.54 0.60  0.15 763.11118925.  5.04 708.6 189970.
 1:53:23 0.92 351.94 198.23 -2.74 1623   4.62   708.8 143140. -4.56 -0.79 -13.71  -1.88 -11.89 0.44 0.52 0.59  0.14 735.91295433.  4.69 707.0 164710.
 1:54:03 0.92 351.94 198.22 -2.74 1623   4.64   706.7 167776. -4.92 -0.42 -14.02  -2.81 -11.30 0.34 0.66 0.58  0.15 774.61307075.  4.63 708.2 125053.
 1:54:44 0.92 351.94 198.22 -2.74 1623   4.66   711.2 155146. -4.68 -0.22 -14.48  -3.88 -10.60 0.33 0.39 0.61  0.12 786.11476723.  4.91 708.7 170323.
 1:55:24 0.92 351.94 198.21 -2.74 1623   5.00   705.0 159564. -5.71  0.54 -14.49  -5.59  -9.77 0.36 0.80 0.92  0.09 789.8 540959.  4.73 705.2 157329.
 1:56:05 0.92 351.94 198.20 -2.74 1623   4.52   710.0 157017. -4.82 -0.33 -14.58  -4.32 -10.04 0.37 0.95 0.80  0.12 763.2 762582.  4.63 707.7 163878.
 1:56:45 0.92 351.94 198.20 -2.74 1623   4.79   699.3 161591. -5.17 -0.04 -14.46  -2.73 -10.52 0.47 0.69 0.89  0.10 734.5 911232.  4.85 700.2 152236.
 1:57:26 0.92 351.94 198.19 -2.74 1623   4.45   693.0 157121. -1.74 -0.19 -14.60   0.90 -10.27 0.41 2.28 1.05  0.13 780.41343666.  4.87 700.1 161903.
 1:58:06 0.92 351.94 198.18 -2.74 1623   4.33   701.8 150157. -1.27 -0.85 -14.11   3.55 -10.80 0.47 1.34 0.80  0.13 775.31122459.  4.36 698.7 145219.
 1:58:47 0.92 351.94 198.18 -2.74 1623   4.50   711.6 145011. -0.74 -0.94 -13.33   3.89 -11.92 0.70 1.17 1.48  0.15 781.2 983166.  4.38 708.0 152807.
 1:59:27 0.92 351.94 198.17 -2.74 1623   4.82   709.2 162683. -1.47 -1.39 -13.26   2.81 -12.45 0.32 0.54 0.56  0.11 768.61361130.  4.65 714.2 161331.
 2:00:08 0.92 351.94 198.17 -2.74 1623   4.91   714.7 166737. -1.44 -1.40 -13.41   1.99 -12.51 0.35 0.55 0.56  0.10 791.4 899381.  4.74 710.7 174897.
 2:00:48 0.92 351.94 198.16 -2.74 1623   4.78   705.9 164242. -2.47 -1.14 -13.78   1.35 -12.28 0.34 0.42 0.45  0.15 773.21326826.  4.53 708.7 122662.
 2:01:29 0.92 351.94 198.15 -2.74 1623   4.82   698.1 151040. -2.25 -0.29 -14.68   1.26 -11.26 0.35 0.38 0.43  0.09 769.8 976097.  4.91 699.5 168192.
 2:02:09 0.92 351.94 198.15 -2.74 1623   4.18   697.2 142568. -2.28 -0.79 -14.48   0.92 -11.50 0.35 0.43 0.54  0.13 764.61254060.  4.27 696.2 145219.
 2:02:50 0.92 351.94 198.14 -2.74 1623   4.98   697.7 139138. -2.84 -0.56 -14.71   0.34 -11.19 0.54 0.69 1.07  0.15 778.01188779.  4.64 699.6 146622.
 2:03:30 0.92 351.94 198.14 -2.74 1623   4.80   694.1 139710. -3.43 -0.06 -15.30  -0.43 -10.47 0.27 0.50 0.45  0.13 765.11291899.  4.57 691.0 153535.
 2:04:11 0.92 351.94 198.13 -2.74 1623   4.43   692.0 150469. -3.91 -0.14 -15.29  -1.57 -10.35 0.34 0.39 0.52  0.12 764.2 819339.  4.57 695.6 154211.
 2:04:51 0.92 351.94 198.12 -2.74 1623   4.64   698.2 148805. -2.98 -0.89 -15.04  -1.15 -10.76 0.59 0.56 0.92  0.14 774.51511235.  4.56 695.9 154679.
 2:05:32 0.92 351.94 198.12 -2.74 1623   5.07   689.9 146882. -3.63  0.47 -15.55  -1.54  -9.83 0.51 0.80 0.76  0.16 766.3 795846.  4.89 692.2 146518.
 2:06:12 0.92 351.94 198.11 -2.74 1623   4.90   699.2 177132. -3.70 -0.96 -14.42  -1.93 -11.26 0.75 0.89 1.22  0.12 775.41013311.  4.85 704.7 214866.
 2:06:53 0.92 351.94 198.10 -2.74 1623   4.54   700.0 202496. -3.96 -0.94 -14.74  -3.01 -10.64 0.47 0.72 0.86  0.11 786.21151565.  4.68 699.4 170999.
 2:07:33 0.92 351.94 198.10 -2.74 1623   5.00   697.4 160344. -6.19  0.99 -14.95  -4.96  -9.34 0.92 1.14 1.72  0.13 777.91255516.  4.77 694.6 162163.
 2:08:14 0.92 351.94 198.09 -2.74 1623   4.70   699.0 194024. -6.59  0.87 -15.01  -5.47  -8.82 0.33 1.15 0.95  0.10 760.0 816221.  4.73 703.0 169024.
 2:08:54 0.92 351.94 198.09 -2.74 1623   4.58   698.7 165074. -7.03  1.10 -14.92  -6.47  -8.31 0.27 0.48 0.54  0.15 770.51088779.  4.36 696.9 170739.
 2:09:35 0.92 351.94 198.08 -2.74 1623   4.38   702.9 182589. -6.55 -0.10 -14.74  -6.53  -8.44 0.38 0.86 0.59  0.14 784.11097511.  4.36 703.9 165541.
 2:10:15 0.92 351.94 198.07 -2.74 1623   4.52   703.5 168088. -6.03 -0.40 -14.30  -5.94  -9.48 0.51 0.55 0.72  0.13 756.31081918.  4.40 702.9 160500.
 2:10:56 0.92 351.94 198.07 -2.74 1623   4.85   701.3 190074. -5.66  0.05 -14.77  -5.73  -8.71 0.56 0.70 0.71  0.09 757.81061128.  4.59 702.7 178275.
 2:11:36 0.92 351.94 198.06 -2.74 1623   4.50   701.9 155094. -5.56  0.25 -14.36  -6.41  -9.10 0.39 0.57 0.44  0.09 764.7 970484.  4.27 701.9 139658.
 2:12:17 0.92 351.94 198.05 -2.74 1623   4.32   690.2 140229. -1.91  0.08 -14.99  -0.53  -9.78 0.33 2.83 1.58  0.08 738.01161544.  4.24 696.0 146466.
 2:12:57 0.92 351.94 198.05 -2.74 1623   4.61   702.1 147506. -1.19 -1.18 -15.19  -0.34  -9.97 0.49 1.03 0.85  0.08 761.21193769.  4.40 697.0 135448.
 2:13:38 0.92 351.94 198.04 -2.74 1623   4.60   695.9 139294. -2.89 -0.56 -15.33  -1.89  -9.51 0.35 0.44 0.56  0.10 761.0 958633.  4.47 694.5 132953.
 2:14:18 0.92 351.94 198.03 -2.74 1623   4.62   694.0 136071. -1.84 -0.64 -15.17  -2.14  -9.57 0.34 0.89 1.16  0.09 736.9 816844.  4.56 690.5 138410.
 2:14:59 0.92 351.94 198.03 -2.74 1623   4.43   690.1 129419. -4.09  0.24 -15.42  -3.78  -8.78 0.29 0.61 0.72  0.08 744.4 795639.  4.54 694.1 131705.
 2:15:39 0.92 351.94 198.02 -2.74 1623   4.87   692.2 143712. -2.74 -0.47 -15.46  -3.33  -8.87 0.28 0.68 0.45  0.10 743.9 513516.  4.68 692.3 142984.
 2:16:20 0.92 351.94 198.02 -2.74 1623   4.21   696.1 130874. -3.27 -0.61 -15.31  -3.52  -9.16 0.30 0.47 0.60  0.07 785.01763418.  4.20 696.7 136383.
 2:17:00 0.92 351.94 198.01 -2.74 1623   4.25   703.7 155562. -6.78  2.26 -15.52  -6.64  -6.36 0.26 1.52 1.39  0.14 764.51504582.  4.22 704.6 137475.
 2:17:41 0.92 351.94 198.00 -2.74 1623   2.05   736.2 196519. -4.02  2.47 -15.48  -9.04  -4.60 0.31 1.16 1.24  0.11 802.71737014.  2.03 738.3 253432.
 2:18:21 0.92 351.94 198.00 -2.74 1623   1.90   755.5 222714. -5.44  3.20 -14.51 -11.71  -2.12 0.38 0.60 0.49  0.11 815.71562794.  1.76 755.8 208941.
 2:19:02 0.92 351.94 197.99 -2.74 1623   1.79   740.9 195063. -4.37  3.97 -14.79 -11.38  -2.14 0.42 0.53 0.54  0.11 799.11374643.  1.85 747.0 205303.
 2:19:42 0.92 351.94 197.98 -2.74 1623   2.08   742.3 259513. -4.47  3.31 -14.66 -11.37  -2.99 0.43 0.48 0.58  0.10 815.31641173.  1.76 744.1 171467.
 2:20:23 0.92 351.94 197.98 -2.74 1623   1.86   743.3 200105. -4.67  3.68 -15.21 -10.63  -2.86 0.30 0.48 0.42  0.11 791.11187116.  1.69 743.8 178639.
 2:21:03 0.92 351.94 197.97 -2.74 1623   1.77   745.1 186903. -4.23  3.67 -15.29 -10.36  -3.39 0.26 0.45 0.29  0.09 769.01490652.  1.85 745.4 191165.
 2:21:44 0.92 351.94 197.97 -2.74 1623   1.88   742.2 183161. -4.06  2.93 -15.30 -10.40  -3.38 0.23 0.33 0.29  0.14 790.41548657.  1.75 745.2 172974.
 2:22:24 0.92 351.94 197.96 -2.74 1623   1.77   748.5 194388. -4.83  4.68 -15.22 -10.54  -3.22 0.22 0.37 0.31  0.09 808.41528698.  1.82 740.4 200417.
 2:23:05 0.92 351.94 197.95 -2.74 1623   1.68   741.9 182537. -3.82  3.10 -15.31 -10.09  -4.13 0.19 0.28 0.37  0.12 776.91561962.  1.68 751.1 204575.
 2:23:45 0.92 351.94 197.95 -2.74 1623   1.92   735.7 230095. -4.71  3.92 -15.28  -9.97  -4.52 0.22 0.34 0.35  0.11 796.5 769235.  1.94 731.2 261800.
 2:24:26 0.92 351.94 197.94 -2.74 1623   1.72   737.7 185084. -4.49  3.53 -15.36  -9.89  -4.31 0.23 0.45 0.43  0.08 818.2 806034.  1.55 740.3 134252.
 2:25:06 0.92 351.94 197.93 -2.74 1623   1.85   747.9 188982. -4.41  3.65 -15.33 -10.22  -3.33 0.28 0.48 0.36  0.15 805.71482544.  1.70 742.5 173390.
 2:25:47 0.92 351.94 197.93 -2.74 1623   1.69   740.9 195895. -3.77  3.64 -15.42 -10.35  -2.66 0.25 0.50 0.42  0.09 791.91612067.  1.84 749.7 213827.
 2:26:28 0.92 351.94 197.92 -2.74 1623   1.77   754.3 192153. -4.73  2.75 -15.09 -10.52  -3.47 0.26 0.52 0.42  0.07 792.9 992937.  1.64 750.5 190178.
 2:27:08 0.92 351.94 197.91 -2.74 1623   1.79   758.3 240230. -5.10  4.95 -14.88 -11.08  -2.33 0.28 0.51 0.64  0.07 797.61282335.  1.72 756.8 194232.
 2:27:48 0.92 351.94 197.91 -2.74 1623   1.59   761.1 194596. -5.65  5.35 -14.62 -11.55  -1.61 0.28 0.51 0.51  0.13 771.61546370.  1.72 757.5 208629.
 2:28:29 0.92 351.94 197.90 -2.74 1623   1.70   754.9 256498. -4.51  4.27 -14.83 -11.20  -1.56 0.28 0.54 0.35  0.08 804.41160089.  1.60 754.2 213307.
 2:29:09 0.92 351.94 197.90 -2.74 1623   1.70   745.6 197610. -4.12  3.90 -14.98 -10.99  -1.70 0.27 0.40 0.47  0.07 794.21028488.  1.78 742.9 205614.
 2:29:50 0.92 351.94 197.89 -2.74 1623   1.77   749.4 165801. -4.45  3.30 -14.83 -11.18  -1.60 0.33 0.49 0.37  0.05 824.2 993768.  1.66 751.7 207589.
 2:30:30 0.92 351.94 197.89 -2.74 1623   1.83   751.8 229887. -4.42  3.98 -14.44 -11.83  -1.01 0.38 0.63 0.63  0.12 778.61025785.  1.87 741.5 207849.
 2:31:11 0.92 351.94 197.88 -2.74 1623   1.85   758.0 235864. -5.20  4.51 -14.12 -12.30   0.41 0.36 0.55 0.34  0.11 760.8 967157.  1.74 759.2 232018.
 2:31:51 0.92 351.94 197.87 -2.74 1623   1.79   765.9 224793. -5.72  7.12 -14.01 -12.08   1.53 0.58 0.83 0.95 -1.00  -1.0     -1.  1.74 761.8 251249.
 2:32:32 0.92 351.94 197.86 -2.74 1623   1.91   764.6 249897. -5.10  7.01 -13.94 -12.17   1.84 0.34 0.54 0.43  0.15 784.81728906.  1.80 760.7 235500.
 2:33:13 0.92 351.94 197.86 -2.74 1623   1.76   751.2 221259. -4.65  5.69 -14.17 -12.03   1.00 0.33 0.41 0.45  0.08 809.61711027.  1.69 752.6 222299.
 2:33:53 0.92 351.94 197.85 -2.74 1623   2.50   770.0 435138. -1.22  0.44 -14.25 -10.55  -0.31 1.13 3.01 3.28 -1.00  -1.0     -1.  2.23 759.0 391894.
 2:34:33 0.92 351.94 197.85 -2.74 1623   2.53   765.9 619962. -0.78  0.21 -15.55  -6.92  -5.78 0.25 0.88 0.80 -1.00  -1.0     -1.  2.27 733.8 213255.
 2:35:14 0.92 351.93 197.84 -2.74 1623   2.30   753.2 576978.  0.39 -0.58 -15.81  -4.76  -7.50 0.22 0.43 0.51 -1.00  -1.0     -1.  2.42 749.9 554681.
 2:35:54 0.92 351.93 197.83 -2.74 1623   2.42   752.0 501146.  0.00 -0.32 -15.67  -4.48  -7.88 0.23 0.59 0.40 -1.00  -1.0     -1.  2.28 749.7 392882.
 2:36:35 0.92 351.93 197.83 -2.74 1623   2.62   753.1 551926. -0.19 -0.17 -15.69  -5.09  -7.41 0.23 0.55 0.37 -1.00  -1.0     -1.  2.70 750.0 458994.
 2:37:15 0.92 351.93 197.82 -2.74 1623   2.58   765.5 670534. -0.31 -0.13 -15.43  -5.36  -7.58 0.21 0.33 0.34 -1.00  -1.0     -1.  2.52 761.4 648912.
 2:37:56 0.92 351.93 197.82 -2.74 1623   2.57   752.9 631760. -0.74 -0.18 -15.34  -5.53  -7.54 0.22 0.29 0.30  0.71 638.5 637555.  2.73 745.9 567883.
 2:38:36 0.92 351.93 197.81 -2.74 1623   2.56   761.9 678954. -0.19 -1.13 -15.67  -5.47  -6.74 0.18 0.29 0.35  0.74 627.1 584943.  2.34 761.6 603798.
 2:39:17 0.92 351.93 197.80 -2.74 1623   2.23   728.0 172870. -1.78  0.98 -15.87  -7.10  -4.56 0.33 0.99 0.78 -1.00  -1.0     -1.  2.41 721.8 153639.
 2:39:58 0.92 351.93 197.80 -2.74 1623   1.86   738.3 415335. -1.17 -0.84 -16.11  -6.97  -4.84 0.22 0.29 0.36 -1.00  -1.0     -1.  1.58 727.9 181914.
 2:40:38 0.92 351.93 197.79 -2.74 1623   1.82   742.2 332746. -0.60 -0.72 -16.15  -6.88  -5.41 0.16 0.21 0.23 -1.00  -1.0     -1.  1.78 734.0 260241.
 2:41:18 0.92 351.93 197.78 -2.74 1623   1.92   728.9 268453. -1.04 -0.53 -16.06  -6.52  -5.69 0.18 0.23 0.22 -1.00  -1.0     -1.  2.18 735.1 393661.
 2:41:59 0.92 351.93 197.78 -2.74 1623   1.93   739.0 319336. -0.98 -0.62 -16.19  -6.41  -5.44 0.20 0.30 0.26 -1.00  -1.0     -1.  1.82 725.9 136799.
 2:42:40 0.92 351.93 197.77 -2.74 1623   2.05   728.1 267361. -1.20 -0.79 -16.14  -6.57  -5.52 0.19 0.26 0.27 -1.00  -1.0     -1.  1.88 725.3 181914.
 2:43:20 0.92 351.93 197.77 -2.74 1623   1.79   734.2 333942. -1.19 -0.88 -16.22  -6.69  -5.21 0.20 0.51 0.30 -1.00  -1.0     -1.  1.89 729.4 267569.
 2:44:00 0.92 351.93 197.76 -2.74 1623   1.96   734.4 419285. -1.22 -1.22 -16.14  -7.26  -4.94 0.15 0.18 0.16 -1.00  -1.0     -1.  1.45 718.7  94907.
 2:44:41 0.92 351.93 197.75 -2.74 1623   1.80   734.5 319492. -1.25 -0.84 -16.14  -7.15  -4.97 0.15 0.19 0.18 -1.00  -1.0     -1.  1.74 718.5 188255.
 2:45:21 0.92 351.93 197.75 -2.74 1623   1.86   728.6 227756. -0.94 -1.51 -16.26  -6.83  -4.93 0.16 0.21 0.25 -1.00  -1.0     -1.  1.68 727.4 193140.
 2:46:02 0.92 351.93 197.74 -2.74 1623   1.61   723.2 189190. -1.09 -0.96 -16.33  -6.73  -4.67 0.16 0.17 0.23 -1.00  -1.0     -1.  1.55 723.4 124585.
 2:46:42 0.92 351.93 197.73 -2.74 1623   1.86   751.6 740752. -1.23 -0.90 -16.20  -6.64  -4.89 0.22 0.17 0.21  0.09 747.6 316218.  1.46 716.0 112942.
 2:47:23 0.92 351.93 197.73 -2.74 1623   1.67   724.0 168920. -1.07 -0.79 -16.23  -6.51  -5.24 0.21 0.28 0.34 -1.00  -1.0     -1.  1.57 722.7 129315.
 2:48:03 0.92 351.93 197.72 -2.74 1623   1.88   718.8 149845. -1.98  1.11 -16.34  -7.12  -3.70 0.19 0.39 0.42 -1.00  -1.0     -1.  1.96 720.9 196571.
 2:48:44 0.92 351.93 197.71 -2.74 1623   2.10   721.0 156342. -1.81  0.50 -16.11  -6.65  -5.29 0.19 0.45 0.81  0.04 818.6 747821.  2.02 715.4 136123.
 2:49:24 0.92 351.93 197.71 -2.74 1623   2.22   715.4 155198. -2.39  0.94 -15.62  -6.23  -7.18 0.30 0.34 0.65 -1.00  -1.0     -1.  2.24 719.4 171882.
 2:50:05 0.92 351.93 197.70 -2.74 1623   2.23   720.5 168556. -2.64  1.84 -15.66  -6.33  -6.77 0.21 0.31 0.42 -1.00  -1.0     -1.  2.21 717.7 138150.
 2:50:45 0.92 351.93 197.70 -2.74 1623   2.21   715.7 113306. -3.25  3.11 -16.13  -7.47  -3.86 0.26 0.80 0.74  0.05 774.2 491479.  2.28 721.6 167568.
 2:51:26 0.92 351.93 197.69 -2.74 1623   2.32   720.4 153431. -3.19  2.90 -16.21  -7.35  -4.17 0.20 0.39 0.36 -1.00  -1.0     -1.  2.22 715.9 147506.
 2:52:07 0.92 351.93 197.68 -2.74 1623   2.36   716.1 117568. -1.96  2.11 -16.33  -6.85  -4.77 0.26 0.81 0.74  0.08 722.8 686906.  2.40 713.3 109356.
 2:52:47 0.92 351.93 197.68 -2.74 1623   2.68   716.8  77443. -2.63  1.42 -16.47  -6.71  -4.83 0.21 0.33 0.31  0.06 774.5 692935.  2.65 720.7 105874.
 2:53:27 0.92 351.93 197.67 -2.74 1623   2.46   720.4 103951. -1.86  0.34 -16.37  -6.51  -5.21 0.18 0.40 0.35  0.08 738.1 798133.  2.32 719.8  83524.
 2:54:08 0.92 351.93 197.66 -2.74 1623   2.45   715.3  87474. -1.39  1.12 -16.39  -5.53  -6.17 0.20 0.66 0.72  0.40 604.9 447625.  2.62 719.1 129367.
 2:54:48 0.92 351.93 197.66 -2.74 1623   2.76   720.8 106809. -1.08  0.32 -16.21  -5.27  -6.77 0.20 0.28 0.34 -1.00  -1.0     -1.  2.57 719.1  87007.
 2:55:29 0.92 351.93 197.65 -2.74 1623   3.00   735.7 292413. -0.93  0.36 -16.29  -5.51  -6.16 0.22 0.26 0.32  0.08 755.4 575887.  3.00 733.3 240646.
 2:56:10 0.92 351.93 197.65 -2.74 1623   2.97   717.6 106653. -1.03  0.12 -16.32  -6.02  -5.79 0.19 0.26 0.28 -1.00  -1.0     -1.  2.82 716.4  93244.
 2:56:50 0.92 351.93 197.64 -2.74 1623   2.90   715.7  86851. -1.52  0.30 -16.27  -6.05  -5.93 0.23 0.24 0.39  0.07 745.5 621625.  2.91 719.5 114761.
 2:57:30 0.92 351.93 197.63 -2.74 1623   2.94   720.5 116529. -1.50  0.65 -16.26  -6.17  -5.73 0.22 0.28 0.31  0.09 738.61086076.  2.83 717.5  99637.
 2:58:11 0.92 351.93 197.63 -2.74 1623   2.70   719.6  86435. -1.04  0.28 -16.12  -5.53  -6.42 0.22 0.25 0.30  0.03 845.8 418921.  3.43 742.3 364191.
 2:58:52 0.92 351.93 197.62 -2.74 1623   3.30   743.8 396624. -1.32  0.89 -16.00  -5.90  -6.09 0.23 0.19 0.21  0.89 601.7 242465.  2.79 720.3  95739.
 2:59:32 0.92 351.93 197.61 -2.74 1623   3.30   736.6 297091. -1.62  0.89 -16.06  -5.86  -5.97 0.22 0.29 0.28  0.06 753.6 940130.  3.24 732.6 243141.
 3:00:12 0.92 351.93 197.61 -2.74 1623   2.83   728.8 185396. -1.94  1.00 -16.19  -6.04  -5.84 0.21 0.23 0.25 -1.00  -1.0     -1.  2.76 729.6 146466.
 3:00:53 0.92 351.93 197.60 -2.74 1623   2.81   727.3 151976. -2.23  1.06 -16.27  -5.88  -5.84 0.18 0.20 0.21 -1.00  -1.0     -1.  2.79 722.7 116944.
 3:01:33 0.92 351.93 197.59 -2.74 1623   2.86   731.0 214138. -2.05  1.20 -16.18  -6.04  -5.74 0.17 0.24 0.26 -1.00  -1.0     -1.  2.47 717.7 104938.
 3:07:05 0.92 351.93 197.54 -2.75 1623   2.22   725.4 116477.  0.00 -1.70 -15.22   0.44 -10.18 0.33 0.21 0.35  0.08 745.21726828.  2.16 725.3 160032.
 3:07:46 0.92 351.93 197.54 -2.75 1623   2.09   724.6 144491.  0.25 -0.91 -15.55  -0.37  -9.68 0.31 0.44 0.38  0.06 755.8 602498.  2.06 721.8 146986.
 3:08:26 0.92 351.93 197.53 -2.75 1623   1.39   733.5 107277.  0.00 -1.03 -15.40  -0.25 -10.26 0.33 0.32 0.48  0.06 747.7 509774.  1.51 737.3 143920.
 3:09:07 0.92 351.93 197.53 -2.75 1623   1.65   726.8 128327.  0.64 -0.67 -15.74  -0.75  -9.86 0.40 0.57 0.55  0.05 757.7 445948.  1.81 719.5 138618.
 3:09:47 0.92 351.93 197.52 -2.75 1623   1.44   732.2 123026.  0.00 -0.73 -15.80  -1.00  -9.69 0.21 0.22 0.26  0.05 760.7 291478.  1.58 729.6 132277.
 3:10:28 0.92 351.93 197.51 -2.75 1623   1.48   730.8 127392.  0.26 -0.63 -15.77  -1.08  -9.74 0.18 0.20 0.18  0.05 736.4 421832.  1.59 732.4 122350.
 3:11:08 0.92 351.93 197.51 -2.75 1623   1.50   732.4 106082.  0.00 -0.66 -15.77  -1.39  -9.67 0.17 0.20 0.21  0.04 745.2 525367.  1.50 728.9 140853.
 3:11:49 0.92 351.93 197.50 -2.75 1623   1.73   724.2 137942. -0.21 -0.49 -15.68  -0.92  -9.84 0.21 0.43 0.37  0.06 745.3 878175.  1.49 723.5 105406.
 3:12:29 0.92 351.93 197.49 -2.75 1623   1.47   712.6 137371. -0.82  0.49 -15.12   0.07 -10.70 0.24 0.24 0.30 -1.00  -1.0     -1.  1.50 714.2 110396.
 3:13:10 0.92 351.93 197.49 -2.75 1623   1.74   707.7 109772. -1.92  1.46 -14.77   0.79 -11.19 0.30 0.40 0.43 -1.00  -1.0     -1.  1.70 708.3 147090.
 3:13:50 0.92 351.93 197.48 -2.75 1623   1.71   712.6 141737. -2.00  0.72 -14.80   1.37 -11.00 0.26 0.33 0.35  0.06 725.6 891065.  1.82 709.8 117100.
