1974/353   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
19:58:03 0.98 356.98  83.38 -1.10 1622   2.76   715.5 294492. -1.21  4.03   2.70  -2.37  -4.38 0.37 0.45 0.44  0.07 729.6 729942.  2.80 715.5 297247.
19:58:43 0.98 356.98  83.37 -1.10 1622   2.78   713.3 297715. -1.02  3.91   2.75  -2.78  -4.16 0.29 0.35 0.33  0.11 739.61333063.  2.94 710.5 241789.
19:59:24 0.98 356.98  83.37 -1.10 1622   2.84   718.7 261748. -0.86  3.67   2.20  -2.54  -5.62 0.53 0.52 0.72  0.07 735.9 722041.  3.09 716.9 275157.
20:00:04 0.98 356.98  83.36 -1.10 1622   2.91   718.6 215230. -1.16  3.94   2.37  -2.67  -5.59 0.32 0.34 0.30  0.07 739.91105827.  2.92 715.9 206082.
20:00:45 0.98 356.98  83.35 -1.10 1622   2.63   716.0 248598.  0.24  3.03   2.76  -2.97  -5.34 0.53 0.55 0.58  0.09 756.2 932022.  2.75 715.4 255251.
20:01:25 0.98 356.98  83.35 -1.10 1622   2.89   697.4 218192. -0.49  2.85   3.32  -2.81  -5.23 0.60 0.55 0.70  0.07 738.8 804994.  3.05 694.5 164242.
20:02:06 0.98 356.98  83.34 -1.10 1622   2.89   715.2 258941. -0.91  3.71   3.15  -4.45  -4.00 0.39 0.78 0.74  0.08 762.51238468.  3.00 708.7 248806.
20:02:46 0.98 356.98  83.34 -1.10 1622   3.07   712.6 275469.  0.09  3.11   2.03  -5.20  -3.33 1.72 1.03 0.68  0.09 745.4 911024.  2.99 708.4 231030.
20:03:27 0.98 356.98  83.33 -1.10 1622   2.58   731.7 225625.  1.44  2.75   1.55  -5.75  -3.27 0.55 0.29 0.27  0.08 768.41308739.  2.50 732.0 220531.
20:04:07 0.98 356.98  83.32 -1.10 1622   2.92   730.6 260292.  1.21  3.20   1.50  -5.75  -3.22 0.40 0.34 0.33  0.08 731.8 785243.  2.64 729.8 243504.
20:04:48 0.98 356.98  83.32 -1.10 1622   2.76   732.4 238411.  1.41  2.63   1.56  -5.68  -3.26 0.49 0.24 0.25  0.10 752.9 956762.  2.89 734.6 240230.
20:05:28 0.98 356.98  83.31 -1.10 1622   2.94   713.0 274638.  1.06  2.68   1.92  -5.42  -3.35 0.46 0.26 0.25  0.13 736.71086492.  2.87 713.7 227860.
20:06:09 0.98 356.98  83.30 -1.10 1622   2.48   709.1 203483.  0.49  3.26   3.13  -4.93  -3.16 0.63 0.34 0.50  0.06 744.1 649276.  2.83 713.2 243037.
20:06:49 0.98 356.98  83.30 -1.10 1622   2.78   707.6 269336.  0.70  2.71   5.03  -1.74   0.85 1.32 2.25 2.68 -1.00  -1.0     -1.  2.88 711.1 220791.
20:07:30 0.98 356.98  83.29 -1.10 1622   2.63   687.9 206446. -2.31  0.00   6.13  -1.82   1.34 0.26 1.13 0.72  0.08 761.1 877760.  2.91 691.5 282538.
20:08:10 0.98 356.98  83.29 -1.10 1622   2.91   686.1 233837. -1.34 -0.71   5.31  -3.95   0.03 0.52 0.66 0.52  0.09 742.11113727.  3.14 684.0 215126.
20:08:51 0.98 356.98  83.28 -1.10 1622   2.71   699.0 196935.  0.21  0.32   4.95  -4.33  -0.37 0.31 0.52 0.69  0.10 760.41160505.  2.86 698.6 232070.
20:09:31 0.98 356.98  83.27 -1.10 1622   2.87   695.7 232797. -1.55  3.32   5.35  -3.20  -1.99 0.26 0.62 0.70  0.07 765.91258842.  2.72 698.1 196779.
20:10:12 0.98 356.98  83.27 -1.10 1622   2.63   691.7 206602. -0.42  1.48   4.95  -3.08  -2.78 0.33 0.62 0.70  0.07 747.9 932022.  2.90 697.7 296883.
20:10:52 0.98 356.98  83.26 -1.10 1622   2.94   694.7 246987. -0.89  2.65   4.88  -3.91  -1.62 0.22 0.57 0.67  0.09 729.6 638049.  2.98 691.8 252912.
20:11:33 0.98 356.98  83.25 -1.10 1622   3.09   696.8 224429.  0.05  1.87   4.43  -4.29  -2.06 0.29 0.48 0.67  0.11 763.41045328.  2.95 698.5 243089.
20:12:13 0.98 356.98  83.25 -1.10 1622   2.80   699.4 237267.  0.70 -0.05   4.19  -4.58  -1.84 0.43 0.44 1.06  0.07 725.7 602290.  2.65 700.9 198286.
20:12:54 0.98 356.98  83.24 -1.10 1622   2.63   702.9 210604. -0.15  2.31   4.16  -3.82  -3.08 0.33 0.43 0.46  0.06 757.8 761958.  2.86 701.8 233473.
20:13:34 0.98 356.98  83.23 -1.10 1622   2.96   704.2 261072. -0.75  3.32   4.12  -4.37  -2.16 0.40 0.69 0.54  0.09 753.91071315.  2.94 700.5 228432.
20:14:15 0.98 356.98  83.23 -1.10 1622   2.41   697.9 202496.  0.15  1.47   3.90  -4.40  -2.19 1.10 0.79 0.77  0.07 757.2 780254.  2.65 690.2 185240.
20:14:55 0.98 356.98  83.22 -1.10 1622   2.11   726.6 208161.  1.61  2.02   2.07  -5.20  -3.18 0.68 0.45 0.44  0.06 750.31072147.  2.15 719.3 168868.
20:15:36 0.98 356.98  83.22 -1.10 1622   2.45   715.1 199637.  0.62  3.56   2.60  -4.65  -3.75 0.56 0.34 0.52  0.07 747.7 565492.  2.75 717.9 239450.
20:16:16 0.98 356.98  83.21 -1.10 1622   2.76   714.7 249637. -0.19  3.99   2.58  -3.75  -4.28 1.54 0.77 0.54  0.07 759.1 934932.  2.71 716.3 229887.
20:16:57 0.98 356.98  83.20 -1.10 1622   2.89   755.7 221467.  0.45  3.66  -0.04  -4.75  -4.26 1.03 0.44 0.48 -1.00  -1.0     -1.  3.09 747.3 232745.
20:17:37 0.98 356.98  83.20 -1.10 1622   2.74   738.3 223390.  0.16  4.04   1.16  -4.60  -4.49 0.54 0.35 0.42  0.10 744.11129528.  3.05 738.8 309773.
20:18:18 0.98 356.98  83.19 -1.10 1622   2.78   728.0 241737.  0.81  3.35   1.37  -4.91  -3.97 0.36 0.77 0.84  0.09 737.8 699796.  2.82 729.1 240282.
20:18:58 0.98 356.98  83.18 -1.10 1622   2.79   728.3 203587.  0.57  3.19   0.75  -3.83  -5.26 0.71 0.73 0.74  0.08 758.7 541791.  2.72 720.5 211384.
20:19:39 0.98 356.97  83.18 -1.10 1622   2.81   754.4 210032. -1.35  4.59   2.24  -3.98  -2.14 2.00 1.25 3.17  0.10 735.2 669027.  2.88 747.7 221207.
20:20:19 0.98 356.97  83.17 -1.10 1622   2.80   700.9 246415.  0.76  0.14   4.78  -4.04  -0.92 0.54 0.79 0.84  0.08 739.11160713.  2.74 701.3 217413.
20:21:00 0.98 356.97  83.17 -1.10 1622  -1.00    -1.0     -1. -1.00 -1.00   4.21  -4.35  -1.38 0.47 0.79 0.67 -1.00  -1.0     -1. -1.00  -1.0     -1.
20:21:40 0.98 356.97  83.16 -1.10 1622  -1.00    -1.0     -1. -1.00 -1.00   4.84  -3.84  -1.18 0.34 0.70 0.62 -1.00  -1.0     -1.  3.00 679.9 231446.
20:22:41 0.98 356.97  83.15 -1.10 1622   3.06   667.1 217257.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.07 722.7 591271.  3.13 667.9 213560.
20:23:21 0.98 356.97  83.14 -1.10 1622   2.81   695.4 249689. -1.46  2.87   5.10  -3.77   0.08 0.56 0.62 0.62  0.06 765.9 460917.  2.97 691.8 242309.
20:23:42 0.98 356.97  83.14 -1.10 1622   2.66   685.2 205095.  0.00  0.00   4.78  -4.12   0.48 0.39 0.50 0.53  0.07 751.3 597301.  2.57 686.4 165126.
20:24:22 0.98 356.97  83.13 -1.10 1622   2.76   695.5 260760.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.08 772.6 482123.  2.61 695.0 195115.
20:25:23 0.98 356.97  83.12 -1.10 1622   2.63   715.7 250781. -1.27 -4.06   0.00   0.00   0.00 0.00 0.00 0.00  0.08 765.01119340.  2.87 714.4 261592.
20:25:43 0.98 356.97  83.12 -1.10 1622   2.58   705.5 262423. -1.40 -3.80   0.00   0.00   0.00 0.00 0.00 0.00  0.08 765.2 880878.  2.83 707.7 220791.
20:26:24 0.98 356.97  83.11 -1.10 1622   2.65   704.2 238619. -1.75 -4.03   4.01  -2.80   3.90 0.36 0.52 0.51  0.08 765.61095224.  2.87 703.9 258733.
20:27:04 0.98 356.97  83.11 -1.10 1622   2.97   708.2 274482. -0.12 -2.26   0.00   0.00   0.00 0.00 0.00 0.00  0.09 746.81292106.  2.92 711.0 218764.
20:27:45 0.98 356.97  83.10 -1.10 1622   3.03   694.2 250365. -1.65  0.00   2.97  -4.98  -0.98 1.22 1.23 1.05  0.09 744.7 834100.  3.33 694.8 302081.
20:28:25 0.98 356.97  83.10 -1.10 1622   2.81   711.7 272143.  0.76  1.60   3.49  -3.81  -3.53 0.46 0.79 0.96  0.11 750.61076305.  2.94 717.6 289087.
20:29:06 0.98 356.97  83.09 -1.10 1622   2.72   724.7 277029. -1.89  4.19   2.02  -2.32  -5.42 0.51 0.52 0.62  0.09 759.0 765701.  2.84 725.8 269440.
20:29:46 0.98 356.97  83.08 -1.10 1622   2.63   737.9 207953. -0.17  3.94   1.10  -3.13  -5.51 0.42 0.39 0.44  0.06 759.61103748.  2.76 736.2 268712.
20:30:27 0.98 356.97  83.08 -1.10 1622   2.66   732.0 270272. -1.53  4.02   1.86  -1.16  -5.86 0.37 0.62 0.45  0.06 741.1 473599.  2.85 730.3 239606.
20:31:07 0.98 356.97  83.07 -1.10 1622   2.91   737.2 274430. -2.22  4.15   1.69  -1.15  -5.95 0.40 0.41 0.56  0.11 746.31096887.  3.00 734.7 303952.
20:31:48 0.98 356.97  83.06 -1.10 1622   3.01   719.5 263619. -2.83  4.19   2.53  -0.34  -5.79 0.51 0.27 0.45  0.07 761.2 805202.  3.04 723.9 285449.
20:32:28 0.98 356.97  83.06 -1.10 1622   3.00   720.1 269128. -2.11  4.10   2.54  -1.15  -5.72 0.73 0.29 0.54  0.06 753.2 855514.  2.80 721.5 198546.
20:33:09 0.98 356.97  83.05 -1.10 1622   2.93   715.2 258889. -2.33  3.96   3.96  -0.71  -4.88 0.93 0.75 0.95  0.07 736.4 877136.  2.89 714.1 230511.
20:33:49 0.98 356.97  83.05 -1.10 1622   3.18   712.2 270480. -2.63  3.79   3.92  -2.38  -4.66 0.62 0.89 0.76  0.05 756.8 806034.  3.23 710.5 212943.
20:34:30 0.98 356.97  83.04 -1.10 1622   2.94   707.9 220739. -0.25  2.97   4.18  -3.79  -3.58 0.30 0.59 0.56  0.07 739.2 842416.  3.00 707.1 254939.
20:35:10 0.98 356.97  83.03 -1.10 1622   2.79   706.2 261228. -0.24  2.67   4.17  -4.27  -2.55 0.38 0.97 1.15 -1.00  -1.0     -1.  2.69 706.7 198650.
20:35:51 0.98 356.97  83.03 -1.10 1622   3.00   702.5 215438.  0.78  1.03   3.66  -5.33  -1.69 0.52 0.45 0.33  0.06 744.8 792520.  3.23 704.6 267725.
20:37:52 0.98 356.97  83.01 -1.10 1622   2.87   706.7 261072.  0.00  0.00   4.26  -4.87   0.38 0.71 0.71 0.65  0.08 739.1 806241.  2.52 706.8 185188.
20:38:33 0.98 356.97  83.00 -1.10 1622   2.75   713.4 279991.  0.71 -1.35   3.07  -5.58   1.41 0.60 0.43 0.30  0.07 777.5 932645.  2.91 709.8 275729.
20:39:13 0.98 356.97  82.99 -1.10 1622   2.90   719.2 270272.  1.29 -1.57   2.42  -5.50   2.46 0.63 0.47 0.61 -1.00  -1.0     -1.  3.01 716.8 217361.
20:39:54 0.98 356.97  82.99 -1.10 1622   2.74   702.2 212475.  0.79 -0.43   2.62  -5.48   1.76 0.97 0.46 0.77  0.08 744.9 766740.  2.97 700.6 264139.
20:40:34 0.98 356.97  82.98 -1.10 1622   2.98   726.6 259565.  1.46 -2.03   1.16  -5.74   2.56 0.43 0.22 0.30  0.12 740.91219133.  2.86 723.0 286228.
20:41:15 0.98 356.97  82.98 -1.10 1622   2.91   738.4 275469.  1.29 -2.62   0.00   0.00   0.00 0.00 0.00 0.00  0.07 749.1 827863.  2.89 738.4 249689.
20:41:55 0.98 356.97  82.97 -1.10 1622   2.94   730.4 293868.  1.21 -2.92   0.00   0.00   0.00 0.00 0.00 0.00  0.06 729.1 765909.  2.99 735.1 299950.
20:42:36 0.98 356.97  82.96 -1.10 1622   2.80   687.4 249430. -0.03 -0.62   2.32  -5.14   2.64 0.29 0.29 0.20  0.07 741.7 690440.  2.99 697.3 287995.
20:43:16 0.98 356.97  82.96 -1.10 1622   2.89   721.1 264347.  1.01 -2.54   2.50  -4.94   2.62 0.85 0.64 0.33  0.07 767.9 572768.  2.95 718.1 219752.
20:45:18 0.98 356.97  82.94 -1.10 1622   2.82   675.4 228328.  0.00  0.00   3.83  -5.03  -0.45 0.15 0.39 0.24  0.08 737.4 854890.  2.95 676.8 231186.
20:45:38 0.98 356.97  82.93 -1.10 1622   2.70   700.6 246415.  0.00  0.69   0.00   0.00   0.00 0.00 0.00 0.00  0.08 765.0 933893.  2.85 703.0 249637.
20:45:58 0.98 356.97  82.93 -1.10 1622   2.82   703.0 248494.  0.00  0.00   0.00   0.00   0.00 0.00 0.00 0.00  0.08 769.0 715596.  2.81 698.4 226716.
20:46:39 0.98 356.97  82.93 -1.10 1622   2.71   706.8 212007.  0.00  0.00   4.38  -4.54  -1.62 0.50 0.43 0.41  0.03 815.6 432851.  2.83 707.2 267153.
20:47:19 0.98 356.97  82.92 -1.10 1622   2.77   699.2 251665.  0.52  0.53   4.37  -5.03  -0.25 0.45 0.43 0.30  0.06 747.01142833.  3.10 686.4 245116.
20:48:00 0.98 356.97  82.91 -1.10 1622   2.58   702.1 199585.  1.22 -0.08   4.47  -4.66   0.41 0.33 0.41 0.51  0.07 743.5 491063.  2.71 694.2 206862.
20:48:40 0.98 356.97  82.91 -1.10 1622   2.79   701.6 274170.  0.77 -0.89   4.51  -4.41   1.07 0.29 0.37 0.39  0.07 747.1 793559.  2.93 700.4 236488.
20:49:22 0.98 356.97  82.90 -1.10 1622   2.64   695.6 192725.  0.51 -0.72   4.47  -4.60   0.56 0.51 0.48 0.36  0.09 746.3 913726.  2.74 695.7 237007.
20:50:02 0.98 356.97  82.89 -1.10 1622   2.82   696.8 242257.  0.51 -0.68   4.79  -3.55   1.78 0.34 0.82 0.85  0.09 741.81227865.  2.98 689.4 223754.
20:50:42 0.98 356.97  82.89 -1.10 1622   2.84   699.4 245583.  0.32 -1.82   4.78  -3.18   2.53 0.29 0.52 0.54  0.10 762.81300630.  2.93 698.1 264243.
20:51:22 0.98 356.97  82.88 -1.10 1622   2.73   697.6 257746.  0.28 -1.79   4.74  -3.16   2.47 0.26 0.63 0.95  0.07 718.5 716012.  2.92 693.7 265334.
20:52:03 0.98 356.97  82.87 -1.10 1622   2.75   693.7 220115. -0.75 -2.68   4.66  -2.55   3.42 0.17 0.14 0.20  0.07 749.0 723081.  3.06 698.0 279731.
20:52:43 0.98 356.97  82.87 -1.10 1622   2.75   716.0 244076.  0.18 -3.53   0.00   0.00   0.00 0.00 0.00 0.00  0.08 722.2 619130.  2.78 713.9 221311.
20:53:24 0.98 356.97  82.86 -1.11 1622   2.59   697.1 198130.  0.52 -2.06   4.69  -2.90   2.90 0.38 0.67 0.45  0.07 749.31032022.  2.81 698.7 267985.
20:54:04 0.98 356.97  82.86 -1.11 1622   2.81   689.4 241685. -1.16 -2.54   4.96  -2.83   2.36 0.28 0.40 0.37  0.06 719.9 708528.  2.90 691.1 203951.
20:54:45 0.98 356.97  82.85 -1.11 1622   2.71   688.6 231186.  0.12 -1.53   4.48  -3.92   1.42 0.58 0.54 0.45  0.08 746.9 769859.  2.85 686.4 209772.
20:55:25 0.98 356.97  82.84 -1.11 1622   2.72   698.7 245947.  0.30 -1.90   3.35  -4.94   1.27 0.65 0.71 0.54  0.05 800.9 876096.  2.75 694.8 232745.
20:56:06 0.98 356.97  82.84 -1.11 1622   2.62   706.7 262683.  1.07 -1.11   3.58  -4.85   1.17 0.30 0.36 0.34  0.09 741.4 751979.  2.76 702.8 254471.
20:56:46 0.98 356.97  82.83 -1.11 1622   2.74   706.3 237735.  1.40 -1.02   3.10  -5.38   0.11 0.42 0.49 0.72  0.08 762.91320173.  2.75 710.6 217673.
20:57:27 0.98 356.97  82.82 -1.11 1622   2.83   717.8 257122.  1.75  0.88   2.52  -5.76  -1.06 0.45 0.33 0.23  0.07 748.1 593766.  3.03 712.3 255147.
20:58:07 0.98 356.97  82.82 -1.11 1622   2.57   725.1 264347.  2.01  1.49   2.05  -5.71  -1.67 0.36 0.46 0.51  0.10 746.31290443.  2.63 721.8 196207.
20:58:48 0.98 356.97  82.81 -1.11 1622   2.45   717.2 193660.  1.57  1.98   2.45  -5.64  -1.79 0.31 0.25 0.28  0.07 737.6 747821.  2.62 719.6 247766.
20:59:28 0.98 356.97  82.81 -1.11 1622   2.57   722.9 249949.  1.45  2.47   2.38  -5.46  -2.26 0.39 0.55 0.30  0.08 750.1 806657.  2.42 719.0 220012.
21:00:09 0.98 356.97  82.80 -1.11 1622   2.53   714.9 209824.  1.18  2.60   2.86  -4.96  -2.19 0.50 0.79 0.62  0.08 743.0 887739.  2.45 718.0 199637.
21:00:49 0.98 356.97  82.79 -1.11 1622   2.47   705.5 226405.  1.34  1.39   3.37  -4.68  -2.29 0.52 0.46 0.60  0.08 762.8 841169.  2.74 705.7 225469.
21:01:30 0.98 356.97  82.79 -1.11 1622   2.50   713.1 215074.  0.80  2.90   2.78  -4.60  -3.40 0.12 0.22 0.20  0.10 755.0 699796.  2.68 710.5 202028.
21:02:10 0.98 356.97  82.78 -1.11 1622   2.51   713.9 254003.  0.38  3.66   0.00   0.00   0.00 0.00 0.00 0.00  0.10 756.61291483.  2.75 712.3 236176.
21:02:51 0.98 356.97  82.77 -1.11 1622   2.61   692.7 220583. -1.56  3.40   4.89  -1.66  -3.18 0.22 0.28 0.42  0.07 731.0 944496.  2.76 694.4 294908.
21:04:52 0.98 356.97  82.75 -1.11 1622   2.70   687.0 238723.  0.00  0.00   5.18  -2.27  -2.30 0.38 0.46 0.89  0.07 731.2 986492.  2.77 687.5 194180.
21:05:33 0.98 356.96  82.75 -1.11 1622   2.83   685.1 212891. -0.60  1.30   0.00   0.00   0.00 0.00 0.00 0.00  0.07 741.6 785451.  2.77 692.0 249482.
21:06:13 0.98 356.96  82.74 -1.11 1622   2.55   686.9 251821. -0.67  2.57   0.00   0.00   0.00 0.00 0.00 0.00  0.07 727.0 724744.  2.68 682.9 234877.
21:08:15 0.98 356.96  82.72 -1.11 1622   2.79   681.8 181914. -1.78  1.73   5.94  -1.16  -1.41 0.29 0.45 0.36  0.06 773.61057594.  2.82 681.4 189138.
21:08:35 0.98 356.96  82.72 -1.11 1622   2.79   681.7 181810. -1.78  1.73   5.96  -1.22  -1.26 0.22 0.42 0.40  0.06 773.71054683.  2.80 681.4 187163.
21:08:55 0.98 356.96  82.72 -1.11 1622   2.60   678.7 164502. -1.70  1.95   6.02  -1.14  -0.93 0.21 0.26 0.43  0.07 726.7 716428.  2.54 668.3 162943.
21:09:36 0.98 356.96  82.71 -1.11 1622   2.77   679.8 185032. -2.17  0.43   6.15  -0.68  -0.30 0.23 0.54 0.33  0.09 733.0 933269.  2.62 678.8 158992.
21:10:16 0.98 356.96  82.70 -1.11 1622   2.54   676.0 156602. -2.74  0.77   6.23  -0.71  -0.51 0.19 0.24 0.30 -1.00  -1.0     -1.  2.63 673.2 110759.
21:10:57 0.98 356.96  82.70 -1.11 1622   2.79   676.9 218140. -2.15  0.72   5.99  -1.59  -0.78 0.22 0.38 0.37  0.05 774.6 826616.  2.80 681.9 173806.
21:11:37 0.98 356.96  82.69 -1.11 1622   2.71   680.6 161695. -0.95  0.62   5.99  -1.82  -0.65 0.18 0.32 0.33  0.07 754.71383791.  3.34 681.0 262423.
21:12:18 0.98 356.96  82.69 -1.11 1622   2.64   681.6 181030. -1.25  0.92   5.99  -1.89  -0.55 0.22 0.29 0.31  0.08 741.9 829526.  2.91 679.8 182745.
21:12:58 0.98 356.96  82.68 -1.11 1622   2.73   686.3 228587. -0.73  0.63   5.90  -2.20  -0.41 0.20 0.33 0.36  0.08 714.6 925161.  3.13 682.0 224637.
21:13:39 0.98 356.96  82.67 -1.11 1622   2.83   677.0 208785. -1.84 -0.03   5.94  -2.19  -0.21 0.22 0.32 0.33  0.07 752.8 739505.  2.73 680.8 163254.
21:14:19 0.98 356.96  82.67 -1.11 1622   2.55   678.1 159876. -1.56  0.11   5.79  -2.38  -0.14 0.27 0.43 0.41  0.06 811.01197719.  2.81 671.4 129782.
21:15:00 0.98 356.96  82.66 -1.11 1622   2.66   680.0 207537. -0.82  0.34   5.76  -2.40   0.19 0.32 0.36 0.42  0.07 742.51104372.  2.39 681.9 168556.
21:15:40 0.98 356.96  82.65 -1.11 1622   2.43   681.2 182797. -0.13 -0.28   5.39  -3.01   0.85 0.19 0.21 0.33  0.09 751.81375683.  3.02 681.5 262683.
21:16:21 0.98 356.96  82.65 -1.11 1622   2.67   676.9 207849. -0.33 -0.25   5.26  -3.25   0.80 0.21 0.29 0.33  0.07 761.9 937427.  2.56 678.1 179055.
21:17:01 0.98 356.96  82.64 -1.11 1622   2.52   679.2 175884. -0.44 -0.19   5.30  -3.22   0.58 0.25 0.31 0.30  0.04 800.0 719962.  2.61 672.3 142204.
21:17:42 0.98 356.96  82.63 -1.11 1622   2.84   679.9 189294. -0.32 -0.46   5.22  -3.27   0.57 0.23 0.32 0.35  0.09 769.81065078.  2.55 678.2 182174.
21:18:22 0.98 356.96  82.63 -1.11 1622   2.55   691.8 249534.  0.83  0.20   4.55  -3.84   1.27 0.51 0.55 0.43  0.07 740.81086908.  2.78 684.2 204315.
21:19:03 0.98 356.96  82.62 -1.11 1622   2.69   695.9 240334.  1.00 -1.07   4.46  -3.86   1.40 0.53 0.48 0.42  0.09 776.91212064.  2.57 691.0 211020.
21:19:43 0.98 356.96  82.62 -1.11 1622   2.59   683.2 177184. -0.23 -0.93   5.05  -2.95   1.54 0.29 0.40 0.46  0.06 727.1 756345.  2.80 683.5 219908.
21:20:24 0.98 356.96  82.61 -1.11 1622   2.89   683.2 217985. -0.14 -1.42   4.67  -3.40   1.86 0.37 0.34 0.47 -1.00  -1.0     -1.  2.70 683.1 196571.
21:21:04 0.98 356.96  82.60 -1.11 1622   2.52   687.6 250209. -0.24 -1.42   4.73  -3.27   1.86 0.35 0.35 0.59  0.09 741.31076721.  2.85 680.0 254939.
21:21:45 0.98 356.96  82.60 -1.11 1622   2.59   697.5 243764.  1.33 -1.06   4.74  -3.13   2.00 0.56 0.61 0.45  0.08 733.11292938.  2.54 699.2 243972.
21:22:25 0.98 356.96  82.59 -1.11 1622   2.44   687.2 256238. -0.30 -1.41   4.63  -3.12   2.31 0.41 0.59 0.41  0.07 742.3 853227.  2.50 684.1 160344.
21:23:06 0.98 356.96  82.58 -1.11 1622   2.51   688.1 223858.  0.19 -1.51   4.58  -3.27   2.18 0.46 0.46 0.40  0.08 732.51220173.  2.47 684.5 174897.
21:23:46 0.98 356.96  82.58 -1.11 1622   2.45   686.3 224585. -0.46 -1.13   4.78  -3.02   1.98 0.24 0.66 0.87 -1.00  -1.0     -1.  2.73 682.4 230615.
21:24:27 0.98 356.96  82.57 -1.11 1622   2.62   686.6 231342.  0.33 -1.36   4.42  -3.49   2.10 0.31 0.36 0.57  0.10 750.11169445.  2.62 683.6 209045.
21:25:07 0.98 356.96  82.57 -1.11 1622   2.68   697.2 252860.  0.61 -2.35   3.58  -4.25   2.12 0.38 0.43 0.51  0.09 757.8 877760.  2.45 700.3 197766.
21:25:48 0.98 356.96  82.56 -1.11 1622   2.48   701.1 211747.  1.31 -1.11   3.26  -4.77   1.55 0.54 0.43 0.37  0.07 741.5 795223.  2.65 699.8 220895.
21:26:28 0.98 356.96  82.55 -1.11 1622   2.60   711.6 258681.  1.72 -0.70   2.38  -5.38   1.16 0.37 0.23 0.31  0.09 751.1 958217.  2.45 710.2 193660.
21:27:09 0.98 356.96  82.55 -1.11 1622   2.56   716.2 195999.  1.79 -0.10   4.20  -3.78   0.92 1.19 0.81 0.55 -1.00  -1.0     -1.  2.34 706.7 171674.
21:27:49 0.98 356.96  82.54 -1.11 1622   2.63   691.6 266010.  0.47 -0.71   4.42  -3.80   0.57 0.34 0.54 0.65  0.06 774.8 619546.  2.69 690.8 204627.
21:28:30 0.98 356.96  82.53 -1.11 1622   2.55   683.7 233837.  0.20  1.59   4.88  -2.92   0.37 0.44 1.12 1.05  0.08 756.81145328.  3.02 678.2 302237.
21:29:10 0.98 356.96  82.53 -1.11 1622   2.56   676.5 172454. -1.54 -1.89   5.49  -1.11   1.71 0.26 0.49 0.67  0.05 787.71069444.  2.77 666.5 167078.
21:29:51 0.98 356.96  82.52 -1.11 1622   2.68   676.0 200417. -0.73 -0.36   5.60  -1.76   1.04 0.20 0.55 0.64  0.09 765.31295849.  2.82 683.6 288879.
21:30:31 0.98 356.96  82.51 -1.11 1622   2.39   675.5 170999. -1.48 -1.71   5.54  -1.35   1.78 0.18 0.36 0.39  0.07 726.0 623288.  2.75 679.6 220947.
21:31:12 0.98 356.96  82.51 -1.11 1622   2.43   669.3 134044. -1.43 -1.03   5.36  -2.29   1.23 0.25 0.64 0.67  0.09 684.81006450.  2.68 676.1 186643.
21:31:52 0.98 356.96  82.50 -1.11 1622   2.72   699.6 243764. -4.01 -3.55   4.45  -0.04   3.89 0.36 0.84 0.46 -1.00  -1.0     -1.  2.68 698.9 208213.
21:32:33 0.98 356.96  82.50 -1.11 1622   2.45   692.0 223650. -1.42 -3.18   4.36  -0.81   3.82 0.44 0.70 0.54  0.08 735.3 539920.  2.74 689.2 202288.
21:33:13 0.98 356.96  82.49 -1.11 1622   2.38   691.9 254887. -1.92 -3.12   4.43  -1.15   3.75 0.34 0.46 0.33  0.09 740.81459051.  2.73 689.5 249689.
21:33:54 0.98 356.96  82.48 -1.11 1622   2.46   696.6 194752. -0.83 -2.93   4.92  -1.04   3.08 0.29 0.43 0.38  0.07 748.6 885244.  2.31 691.1 174273.
21:34:34 0.98 356.96  82.48 -1.11 1622   2.54   690.3 233733. -1.61 -2.49   4.90  -0.88   3.12 0.29 0.44 0.40 -1.00  -1.0     -1.  2.60 688.8 216685.
21:44:21 0.98 356.96  82.39 -1.11 1622   2.45   723.9 258733.  0.41 -3.08   2.15  -4.32   3.42 0.46 0.71 0.72  0.08 748.41138052.  2.24 720.8 184149.
21:44:42 0.98 356.96  82.38 -1.11 1622   2.53   722.4 250521.  1.21 -1.70   2.05  -4.61   3.19 0.39 0.47 0.39  0.08 767.51138467.  2.37 724.5 207330.
21:45:22 0.98 356.96  82.38 -1.11 1622   2.42   726.1 204263.  0.97 -2.25   2.07  -4.41   3.40 0.59 0.36 0.39  0.05 766.1 650107.  2.42 724.4 188774.
21:46:03 0.98 356.96  82.37 -1.11 1622   2.45   713.6 203172.  0.77 -2.18   2.75  -3.92   3.46 0.94 0.49 0.29  0.10 745.2 621209.  2.60 714.0 268141.
21:46:43 0.98 356.96  82.36 -1.11 1622   2.32   704.3 234305.  0.02 -2.60   3.38  -2.85   3.90 0.41 0.86 0.54  0.07 749.31176097.  2.40 705.9 203743.
21:47:24 0.98 356.96  82.36 -1.11 1622   2.31   703.7 192828. -0.56 -3.15   3.09  -2.93   4.13 0.50 0.72 0.53  0.05 743.1 731397.  2.60 703.1 232694.
