1978/115   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
22:26:44 0.31  46.77 192.27  0.81 1667  72.56   439.6 332743. 10.34 -2.85  29.00 -29.09   7.74 4.67 8.0414.19 -1.00  -1.0     -1. 56.73 432.4 381483.
22:27:25 0.31  46.77 192.27  0.81 1667  71.60   433.4 397738.  8.53 -3.88  35.90 -20.52  13.27 4.35 7.16 3.92 -1.00  -1.0     -1. 53.58 423.4 395328.
22:28:05 0.31  46.78 192.27  0.81 1667  75.01   460.6 361017.  0.39-21.82  23.86 -10.90  32.5810.8910.5910.55 -1.00  -1.0     -1. 57.21 460.7 360991.
22:28:46 0.31  46.78 192.26  0.81 1667  74.86   455.7 324973. 11.27 -3.83  30.74 -26.52  15.57 6.93 6.95 8.66 -1.00  -1.0     -1. 54.73 442.0 328227.
22:29:26 0.31  46.78 192.26  0.81 1667  86.08   442.2 333997.  0.00 -9.36  34.27   6.28  26.79 4.57 6.8410.19 -1.00  -1.0     -1. 66.33 443.2 371195.
22:30:07 0.31  46.78 192.26  0.81 1667  72.95   479.5 280985. -1.80-21.36  20.51   6.90  39.61 6.07 6.60 8.45 -1.00  -1.0     -1. 54.76 481.9 296555.
22:30:47 0.31  46.78 192.25  0.81 1667  88.13   497.8 377136. -0.39-17.84   9.97  -4.09  36.55 9.0123.1510.22 -1.00  -1.0     -1. 67.90 497.0 387073.
22:31:28 0.31  46.79 192.25  0.81 1667  70.32   545.5 259045.  0.00 -4.02  -5.57  28.91  31.70 5.9810.4112.76 -1.00  -1.0     -1. 54.07 543.8 267205.
22:32:08 0.31  46.79 192.25  0.81 1667  67.35   536.3 233025.  4.15-10.20  -9.62   2.78  42.76 6.3211.40 7.00 -1.00  -1.0     -1. 49.04 529.8 234951.
22:32:49 0.31  46.79 192.24  0.81 1667  59.87   474.8 205400.  3.10  0.00  17.76  -4.04  40.94 8.39 7.03 6.11 -1.00  -1.0     -1. 44.38 469.0 204448.
22:33:29 0.31  46.80 192.24  0.81 1667  50.62   481.6 202681.  0.72  0.00  16.07   2.75  40.67 9.05 7.6510.43 -1.00  -1.0     -1. 36.05 479.0 215223.
22:34:10 0.31  46.80 192.23  0.82 1667  69.49   491.7 277886.  3.95-20.83  11.55 -13.23  42.19 3.31 7.26 4.50 -1.00  -1.0     -1. 54.15 487.8 285423.
22:34:50 0.31  46.80 192.23  0.82 1667  75.49   480.1 294089. 10.28 -6.62  16.21 -24.08  33.83 6.21 8.36 6.00 -1.00  -1.0     -1. 55.74 468.7 299511.
22:35:31 0.31  46.81 192.23  0.82 1667  73.75   464.8 318862.  7.37-10.26  23.27 -25.51  29.76 3.31 4.99 6.23 -1.00  -1.0     -1. 57.49 456.7 320629.
22:36:11 0.31  46.81 192.23  0.82 1667  70.33   485.0 264749. 11.50 -4.81  21.65 -26.64  23.65 8.6414.0610.53 -1.00  -1.0     -1. 52.42 471.8 267179.
22:36:52 0.31  46.81 192.22  0.82 1667  76.67   456.2 357428.  9.98 -5.28  27.52 -13.56  31.90 3.27 7.62 8.28 -1.00  -1.0     -1. 56.96 445.8 330157.
22:37:32 0.31  46.81 192.22  0.82 1667  78.83   491.6 298699.  9.50 -7.38  16.52 -27.74  28.66 8.98 9.78 6.28 -1.00  -1.0     -1. 58.52 480.2 304575.
22:38:13 0.31  46.82 192.22  0.82 1667  71.48   455.6 321873. 10.19 -5.03  29.10 -27.11  17.67 6.84 6.95 8.48 -1.00  -1.0     -1. 52.18 445.1 306122.
22:38:53 0.31  46.82 192.21  0.82 1667  52.75   438.2 316643. 10.05 -1.95  36.72 -21.60  10.87 4.91 8.58 8.59 -1.00  -1.0     -1. 41.47 430.9 404696.
22:39:34 0.31  46.82 192.21  0.82 1667  -1.00    -1.0     -1. -1.00 -1.00  37.06  -4.42  25.24 2.43 7.92 4.11 -1.00  -1.0     -1. -1.00  -1.0     -1.
22:40:15 0.31  46.83 192.21  0.82 1667  70.80   414.5 347955.  1.30 -6.12  41.30  -0.54  19.56 1.02 2.11 3.03 -1.00  -1.0     -1. 53.48 412.2 339448.
22:40:55 0.31  46.83 192.20  0.82 1667  76.62   414.8 365442. -1.42 -5.04  42.75   0.92  16.00 1.70 3.37 4.44 -1.00  -1.0     -1. 56.59 416.0 370503.
22:41:35 0.31  46.83 192.20  0.82 1667  79.30   417.9 329407.  6.86 -1.26  37.17 -20.88  11.39 7.2510.29 5.85 -1.00  -1.0     -1. 60.93 408.5 315295.
22:42:16 0.31  46.83 192.19  0.82 1667  69.43   465.0 323680. 13.06  0.46  23.92 -36.70   6.98 3.89 6.80 9.05 -1.00  -1.0     -1. 50.11 452.2 295239.
22:42:56 0.31  46.83 192.19  0.82 1667  72.44   449.8 313937. 10.99  6.50  25.06 -34.87 -10.63 5.33 6.30 8.25 -1.00  -1.0     -1. 56.58 441.6 369113.
22:43:37 0.31  46.84 192.19  0.82 1667  88.39   430.4 418158.  8.89 -2.00  31.33   0.05   8.30 7.4225.6516.88 -1.00  -1.0     -1. 66.71 420.9 428267.
22:44:17 0.31  46.84 192.19  0.82 1667  69.98   432.2 304956.  0.00 -4.17  37.37  20.16  16.39 2.15 5.09 4.30 -1.00  -1.0     -1. 53.96 429.6 294521.
22:44:58 0.31  46.84 192.18  0.82 1667  71.95   421.6 368992.  0.00 -3.42  40.92  13.42  14.92 1.48 3.25 2.27 -1.00  -1.0     -1. 53.74 420.6 367855.
22:45:38 0.31  46.85 192.18  0.82 1667  67.37   411.4 365903.  0.00 -3.85  40.30  11.39   4.88 4.35 5.1915.13 -1.00  -1.0     -1. 51.77 416.4 454739.
22:46:19 0.31  46.85 192.18  0.82 1667  73.64   437.2 347650.  9.93 -2.81  29.54 -32.87   1.67 4.69 7.58 6.22 -1.00  -1.0     -1. 56.67 424.4 343541.
22:46:59 0.31  46.85 192.17  0.82 1667  77.40   440.1 315903. 13.30 -0.51  29.80 -34.30  -0.35 4.65 4.65 6.07 -1.00  -1.0     -1. 54.66 425.7 296958.
22:47:40 0.31  46.86 192.17  0.82 1667  69.19   404.1 412749. -1.21  0.09  43.71  -5.75  -5.14 3.4410.36 8.05 -1.00  -1.0     -1. 53.35 405.6 387924.
22:48:20 0.31  46.86 192.16  0.82 1667  -1.00    -1.0     -1. -1.00 -1.00  39.51 -21.78  -3.06 3.34 5.23 7.01 -1.00  -1.0     -1. 54.14 407.6 344418.
22:49:01 0.31  46.86 192.16  0.82 1667  69.86   414.9 374414.  1.48 -5.84  37.98  -9.20   5.46 7.4417.6514.14 -1.00  -1.0     -1. 51.41 413.5 389575.
22:49:41 0.31  46.86 192.16  0.82 1667  60.68   458.1 262254. 13.36  3.03  34.22 -26.71  -2.25 7.6213.77 5.49 -1.00  -1.0     -1. 47.34 446.7 319577.
22:50:22 0.31  46.87 192.15  0.82 1667  63.59   458.3 262108.  0.00  0.50  31.85  30.97   2.43 5.18 7.14 6.31 -1.00  -1.0     -1. 48.93 456.1 258087.
22:51:02 0.31  46.87 192.15  0.83 1667  72.68   480.9 402565.  0.00  0.27  19.77  38.24  -5.49 9.21 7.16 4.35 -1.00  -1.0     -1. 55.12 483.3 354053.
22:51:43 0.31  46.87 192.15  0.83 1667  60.28   487.3 192585.  0.00  5.32  30.25  14.91  -5.1912.3624.8710.96 -1.00  -1.0     -1. 42.64 486.2 166721.
22:52:23 0.31  46.88 192.15  0.83 1667 111.96   470.2 712471.  0.00  4.95  16.95  22.69  -7.8618.8422.8316.89 85.27 366.8 323092. 90.81 469.2 694550.
22:53:04 0.31  46.88 192.14  0.83 1667  39.04   458.1 249696.  0.00  6.57  25.49  24.78 -14.0919.6814.94 8.17 -1.00  -1.0     -1. 29.28 454.1 257564.
22:53:44 0.31  46.88 192.13  0.83 1667  53.27   481.9 155228.  0.00  1.47  21.03  37.76  -7.35 8.79 5.77 5.39 -1.00  -1.0     -1. 39.79 482.5 199215.
22:54:25 0.31  46.88 192.13  0.83 1667  67.23   524.1 258058.  0.00  1.28   4.96  45.14   0.2111.04 4.10 5.67 -1.00  -1.0     -1. 52.80 528.0 306973.
22:55:05 0.31  46.89 192.13  0.83 1667  59.63   534.2 265149.  0.00  1.41  -4.04  45.91   1.37 7.32 4.08 3.36 -1.00  -1.0     -1. 48.50 533.8 261030.
22:55:46 0.31  46.89 192.13  0.83 1667  69.29   422.3 379400.  1.33  8.33  40.71   1.47 -12.18 5.8111.78 9.48 -1.00  -1.0     -1. 53.95 420.3 373053.
22:56:26 0.31  46.89 192.12  0.83 1667  78.48   414.5 330813. -0.23  8.26  41.62   6.76 -15.61 1.25 6.93 5.31 -1.00  -1.0     -1. 59.54 413.3 323150.
22:57:07 0.31  46.90 192.12  0.83 1667  77.29   443.3 357330.  0.00  2.43  34.94  27.97  -5.71 5.15 9.59 5.73 -1.00  -1.0     -1. 60.38 442.4 344473.
22:57:47 0.31  46.90 192.12  0.83 1667  53.81   515.1 176440.  0.00  0.16  12.30  43.60   2.8310.40 5.95 4.54 -1.00  -1.0     -1. 42.25 513.7 168117.
22:58:28 0.31  46.90 192.11  0.83 1667  63.68   542.8 196408.  0.00 -2.74  -0.37  44.70   9.7511.06 5.79 5.25 -1.00  -1.0     -1. 48.07 542.8 234438.
22:59:08 0.31  46.91 192.11  0.83 1667  65.43   520.8 255069.  0.00 -2.01  -1.45  42.62  19.75 6.06 5.18 3.72  2.25 545.4 523158. 52.56 520.3 256706.
22:59:49 0.31  46.91 192.10  0.83 1667  71.57   539.0 225586.  0.00 -5.03  -8.83  40.26  23.29 4.72 4.54 1.98 -1.00  -1.0     -1. 54.03 540.6 265142.
23:00:29 0.31  46.91 192.11  0.83 1667  71.87   547.2 214168.  0.00 -6.14  -5.30  42.59   9.8910.1710.29 7.06 -1.00  -1.0     -1. 54.20 545.2 219914.
23:01:10 0.31  46.91 192.10  0.83 1667  73.40   556.4 249410.  0.00 -4.61 -18.41  36.84  22.65 4.76 4.33 4.19 -1.00  -1.0     -1. 54.94 555.3 258148.
23:01:50 0.31  46.91 192.09  0.83 1667  72.85   575.4 270408. -3.98 -5.44 -29.41  24.40  27.91 5.11 4.43 2.64 -1.00  -1.0     -1. 54.66 582.8 287817.
23:02:31 0.31  46.92 192.09  0.83 1667  73.15   551.3 249569. -4.31 -8.07 -16.23  22.57  35.9810.91 3.49 6.39 -1.00  -1.0     -1. 53.12 555.5 259123.
23:03:11 0.31  46.92 192.09  0.83 1667  68.20   523.0 239648.  0.00 -4.83  -2.23  35.82  27.95 7.31 6.87 5.92 -1.00  -1.0     -1. 52.47 521.6 244547.
23:03:52 0.31  46.92 192.09  0.83 1667  73.09   511.5 254903.  0.00 -3.68   7.47  42.25  17.81 3.43 2.26 1.52 -1.00  -1.0     -1. 54.27 509.3 256118.
23:04:32 0.31  46.93 192.08  0.83 1667  77.04   524.8 335848.  0.00 -2.37   0.54  44.44  12.50 3.80 4.83 4.72 -1.00  -1.0     -1. 58.22 526.6 304153.
23:05:13 0.31  46.93 192.08  0.83 1667  67.34   506.7 240984.  0.00 -8.63   5.80  36.65  18.14 8.8514.5315.25 -1.00  -1.0     -1. 50.56 505.6 244297.
23:05:53 0.31  46.93 192.08  0.83 1667  77.42   485.8 338379.  0.00  2.41  14.06  43.85   0.21 5.21 5.42 7.89 -1.00  -1.0     -1. 61.24 483.9 325863.
23:06:34 0.31  46.93 192.07  0.83 1667  77.12   492.3 287268.  0.00  6.73  12.51  41.84 -17.45 3.12 2.77 3.83 -1.00  -1.0     -1. 57.57 489.8 292014.
23:07:14 0.31  46.94 192.07  0.84 1667  69.35   496.6 248068.  0.00  7.81  16.21  39.04 -19.74 5.16 3.91 3.57 -1.00  -1.0     -1. 52.04 494.0 251268.
23:07:55 0.31  46.94 192.06  0.84 1667  71.29   469.5 297981.  0.00  4.76  23.29  38.74 -11.87 3.55 5.74 4.78  2.26 493.1 487620. 54.93 468.3 297734.
23:08:35 0.31  46.94 192.06  0.84 1667  72.89   485.4 306053.  0.00  1.93  21.09  41.62  -5.21 2.58 5.79 3.74 -1.00  -1.0     -1. 55.88 483.8 298637.
23:09:16 0.31  46.95 192.06  0.84 1667  70.13   512.2 254478.  0.00 -1.88   5.18  44.03   8.98 6.92 5.72 9.95 -1.00  -1.0     -1. 52.85 511.0 253727.
23:09:56 0.31  46.95 192.05  0.84 1667  59.80   495.4 203071.  0.00 -0.67   8.30  41.87  10.8210.99 5.6610.55 -1.00  -1.0     -1. 47.31 494.1 188183.
23:10:37 0.31  46.95 192.05  0.84 1667  71.23   478.4 291832.  0.00 -4.73  21.88  37.13   0.87 6.8710.9910.65 -1.00  -1.0     -1. 54.89 483.1 300109.
23:11:17 0.31  46.96 192.05  0.84 1667  70.83   493.9 291809.  0.00  3.56  14.24  38.65   0.07 6.6214.7913.04 -1.00  -1.0     -1. 53.43 494.6 256917.
23:11:58 0.31  46.96 192.05  0.84 1667  56.38   465.7 206530.  0.00  0.00  29.34  26.87 -18.70 7.4510.01 9.18 -1.00  -1.0     -1. 43.99 462.6 209266.
23:12:38 0.31  46.96 192.04  0.84 1667  65.93   454.6 249771.  0.00  6.23  26.27  32.69 -14.54 4.65 7.7810.72 -1.00  -1.0     -1. 50.08 456.4 267865.
23:13:19 0.31  46.96 192.04  0.84 1667  71.90   471.0 290825.  0.00  0.00  23.52  32.30 -22.88 2.60 4.36 4.52 -1.00  -1.0     -1. 54.72 469.3 286936.
23:13:59 0.31  46.96 192.03  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  22.81  14.91 -33.82 4.0013.07 9.85 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:14:39 0.31  46.97 192.03  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  29.16  -3.74 -35.23 2.76 2.76 3.51 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:15:20 0.31  46.97 192.03  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  32.10   8.54 -31.51 1.75 5.26 4.58 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:16:00 0.31  46.98 192.03  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  28.59  27.74 -21.55 5.94 6.05 3.03 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:16:41 0.31  46.98 192.02  0.84 1667  71.41   481.6 279195.  0.00  5.33  17.35  37.29 -19.29 3.67 2.84 3.17 -1.00  -1.0     -1. 54.43 479.5 277789.
23:17:21 0.31  46.98 192.02  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  12.47  35.16 -26.08 4.69 2.53 2.35 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:18:03 0.31  46.99 192.02  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  17.63  32.74 -25.70 7.63 4.13 2.89 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:18:47 0.31  46.99 192.01  0.84 1667  -1.00    -1.0     -1. -1.00 -1.00  24.95  31.42 -20.82 6.68 3.19 4.26 -1.00  -1.0     -1. -1.00  -1.0     -1.
23:19:56 0.31  46.99 192.00  0.84 1667  69.93   474.6 272045.  0.00  0.00  23.99  38.45  -6.70 2.83 3.32 4.14 -1.00  -1.0     -1. 51.26 473.2 276921.
23:20:34 0.31  46.99 192.00  0.84 1667  73.47   470.9 283886.  0.00  0.00  28.81  32.56   1.94 0.00 0.00 0.00 -1.00  -1.0     -1. 56.39 472.1 322835.
23:23:27 0.31  47.01 191.99  0.84 1667  73.09   439.5 280560. -7.59  6.93   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 55.92 450.2 321708.
23:34:15 0.31  47.05 191.93  0.85 1667  71.24   460.2 275141. -6.16 -8.17  22.38  27.41 -13.68 0.52 2.10 7.20 -1.00  -1.0     -1. 53.46 465.8 273777.
23:45:03 0.31  47.10 191.88  0.86 1667  77.93   419.0 327805.  0.00  0.00  37.33  18.57 -14.00 1.89 3.07 1.29 -1.00  -1.0     -1. 58.56 416.7 321555.
23:53:27 0.31  47.13 191.84  0.86 1667  88.08   429.4 344454. -7.47 -2.90  36.72  23.18  14.75 0.52 0.16 2.25 -1.00  -1.0     -1. 64.76 437.1 347757.
